B 25132-90600|Automatenfachmann/Automatenfachfrau Fachrichtung Automatenmechatronik|
B 25212-90000|Fachpraktiker/Fachpraktikerin für Karosseriebearbeiter (§66 BBiG/§42r HwO)|
B 25212-90400|Fachpraktiker/Fachpraktikerin für Kraftfahrzeugmechatroniker (§66 BBiG/§42r HwO)|
B 25212-91600|Kraftfahrzeugmechatroniker/Kraftfahrzeugmechatronikerin Schwerpunkt Personenkraftwagentechnik|
B 25212-91800|Karosserie- und Fahrzeugbaumechaniker/Karosserie- und Fahrzeugbaumechanikerin Fachrichtung Karosserieinstandhaltungstechnik|
B 25212-92400|Kraftfahrzeugmechatroniker/Kraftfahrzeugmechatronikerin Schwerpunkt Nutzfahrzeugtechnik|
B 25212-93900|Kraftfahrzeugmechatroniker/Kraftfahrzeugmechatronikerin Schwerpunkt System- und Hochvolttechnik|
B 25212-94000|Kraftfahrzeugmechatroniker/Kraftfahrzeugmechatronikerin Schwerpunkt Karosserietechnik|
B 25212-94100|Karosserie- und Fahrzeugbaumechaniker/Karosserie- und Fahrzeugbaumechanikerin Fachrichtung Karosserie- und Fahrzeugbautechnik|
B 25212-94300|Karosserie- und Fahrzeugbaumechaniker/Karosserie- und Fahrzeugbaumechanikerin Fachrichtung Caravan- und Reisemobiltechnik|
B 25222-90000|Metallbauer/Metallbauerin Fachrichtung Nutzfahrzeugbau|
B 25222-90900|Fachpraktiker/Fachpraktikerin für Land- und Baumaschinentechnik (§66 BBiG/§42r HwO)|
B 25222-91000|Land- und Baumaschinenmechatroniker/Land- und Baumaschinenmechatronikerin|
B 25232-90000|Fluggerätmechaniker/Fluggerätmechanikerin Fachrichtung Fertigungstechnik|
B 25232-90100|Fluggerätmechaniker/Fluggerätmechanikerin Fachrichtung Instandhaltungstechnik|
B 25232-90200|Fluggerätmechaniker/Fluggerätmechanikerin Fachrichtung Triebwerkstechnik|
B 25232-90300|Leichtflugzeugbauer/Leichtflugzeugbauerin|
B 25242-90100|Schiffsmechaniker/Schiffsmechanikerin|
B 25242-90400|Bootsbauer/Bootsbauerin Fachrichtung Technik|
B 25252-90100|Fachpraktiker/Fachpraktikerin für Zweiradmechatroniker (§66 BBiG/§42r HhO)|
B 25252-90500|Kraftfahrzeugmechatroniker/Kraftfahrzeugmechatronikerin Schwerpunkt Motorradtechnik|
B 25252-90600|Fahrradmonteur/Fahrradmonteurin|
B 25252-90800|Zweiradmechatroniker/Zweiradmechatronikerin Fachrichtung Fahrradtechnik|
B 25252-90900|Zweiradmechatroniker/Zweiradmechatronikerin Fachrichtung Motorradtechnik|
B 26112-90000|Mechatroniker/Mechatronikerin|
B 26122-90400|Elektroniker/Elektronikerin für Automatisierungstechnik|
B 26122-91000|Elektroniker/Elektronikerin Fachrichtung Automatisierungs- und Systemtechnik|
B 26122-91100|Staatlich geprüfter Technischer Assistent/Staatlich geprüfte Technische Assistentin für Automatisierungstechnik|
B 26212-90300|Fachpraktiker/Fachpraktikerin für Elektroniker (§66 BBiG/§42r HwO)|
B 26212-90600|Elektroniker/Elektronikerin Fachrichtung Energie- und Gebäudetechnik|
B 26212-90900|Elektroniker/Elektronikerin für Gebäudesystemintegration|
B 26212-91000|Elektroniker/Elektronikerin für Gebäude- und Infrastruktursysteme|
B 26222-90500|Elektroniker/Elektronikerin für Maschinen und Antriebstechnik nach der Handwerksordnung|
B 26222-90600|Elektroniker/Elektronikerin für Maschinen und Antriebstechnik nach dem Berufsbildungsgesetz|
B 26242-90000|Staatlich geprüfter Technischer Assistent/Staatlich geprüfte Technische Assistentin für regenerative Energietechnik und Energiemanagement|
D 26293-91500|Geprüfter Kraftwerksmeister/Geprüfte Kraftwerksmeisterin - Fachrichtung Produktion|
D 26293-91600|Geprüfter Kraftwerksmeister/Geprüfte Kraftwerksmeisterin - Fachrichtung Produktion Elektrotechnik/Leittechnik|
D 26303-90100|Staatlich geprüfter Techniker/Staatlich geprüfte Technikerin Fachrichtung Elektrotechnik (ohne Schwerpunkt)/Bachelor Professional in Technik|
D 26303-91900|Geprüfter Prozessmanager/Geprüfte Prozessmanagerin - Elektrotechnik|
D 26313-90300|Staatlich geprüfter Techniker/Staatlich geprüfte Technikerin Fachrichtung Elektrotechnik Schwerpunkt Informations- und Kommunikationstechnik/Bachelor Professional in Technik|
D 26323-90200|Staatlich geprüfter Techniker/Staatlich geprüfte Technikerin Fachrichtung Leiterplattentechnik/Bachelor Professional in Technik|
D 26323-90400|Geprüfter Prozessmanager/Geprüfte Prozessmanagerin - Mikrotechnologie|
D 26333-92500|Staatlich geprüfter Techniker/Staatlich geprüfte Technikerin Fachrichtung Elektromobilität/Bachelor Professional in Technik|
D 26333-93500|Geprüfter Berufsspezialist für Elektronik Mobilität/Geprüfte Berufsspezialistin für Elektronik Mobilität|
D 26333-93600|Geprüfter Berufsspezialist für Ladeinfrastruktursysteme der Elektromobilität/Geprüfte Berufsspezialistin für Ladeinfrastruktursysteme der Elektromobilität|
D 26393-90000|Elektrotechnikermeister/Elektrotechnikermeisterin/Bachelor Professional im Elektrotechniker-Handwerk|
D 26393-90200|Informationstechnikermeister/Informationstechnikermeisterin/Bachelor Professional im Informationstechniker-Handwerk|
D 26393-90400|Industriemeister/Industriemeisterin Fachrichtung Elektrotechnik|
D 27223-90000|Geprüfter Konstrukteur/Geprüfte Konstrukteurin|
D 27223-90200|CAD-Fachkraft Fachbereich Bau|
D 27223-90500|CAD-Fachkraft Fachbereich Metall|
D 27223-91100|CAD-Fachkraft (ohne Schwerpunkt)|
D 27293-90000|Modellbauermeister/Modellbauermeisterin/Bachelor Professional im Modellbauer-Handwerk|
D 27303-77600|Spezialist/in - Industrie 4.0|
D 27303-78700|Fachwirt/Fachwirtin für Fertigungs- und Prozessmanagement|
D 27303-79600|Geprüfter Berufsspezialist für Industrielle Transformation (gewerblich-technisch)/Geprüfte Berufsspezialistin für Industrielle Transformation (gewerblich-technisch)|
D 27303-90400|Staatlich geprüfter Techniker/Staatlich geprüfte Technikerin Fachrichtung Maschinentechnik Schwerpunkt Produktions- und Qualitätsmanagement/Bachelor Professional in Technik|
D 27303-90500|Staatlich geprüfter Techniker/Staatlich geprüfte Technikerin Fachrichtung Wirtschaftstechnik/Bachelor Professional in Technik|
D 27303-90900|REFA-Techniker/REFA-Technikerin|
D 27303-91000|REFA-Operations-Manager/REFA-Operations-Managerin|
D 27303-92900|Geprüfter Prozessmanager/Geprüfte Prozessmanagerin - Produktionstechnologie|
D 27304-90300|REFA-Ingenieur/REFA-Ingenieurin (Industrial Engineering)|
D 27312-90400|Geprüfter Qualitätsfachmann in der Fertigungsprüftechnik/Geprüfte Qualitätsfachfrau in der Fertigungsprüftechnik|
D 27313-90100|Fachkraft - Qualitätssicherung/Qualitätsmanagement|
D 27393-90100|Industriemeister/Industriemeisterin - allgemein|
D 27393-90200|Geprüfter Meister/Geprüfte Meisterin - Vernetzte Industrie - Bachelor Professional in Smart Industry|
D 28103-90000|Staatlich geprüfter Techniker/Staatlich geprüfte Technikerin Fachrichtung Textiltechnik/Bachelor Professional in Technik|
D 28193-90000|Seilermeister/Seilermeisterin/Bachelor Professional im Seiler-Handwerk|
D 28193-90400|Industriemeister/Industriemeisterin Fachrichtung Textilwirtschaft|
D 28193-91200|Textilgestaltermeister/Textilgestaltermeisterin/Bachelor Professional im Textilgestalter-Handwerk|
D 28213-90100|Schnitt-, Entwurfs- und Fertigungsmodelleur/Schnitt-, Entwurfs- und Fertigungsdirektrice|
D 28213-90300|Staatlich geprüfter Gestalter/Staatlich geprüfte Gestalterin Fachrichtung Bekleidung, Mode/Bachelor Professional in Gestaltung|
D 28213-90400|Staatlich geprüfter Produktentwickler/Staatlich geprüfte Produktentwicklerin (Mode)|
D 28223-90000|Staatlich geprüfter Techniker/Staatlich geprüfte Technikerin Fachrichtung Bekleidungstechnik/Bachelor Professional in Technik|
D 28293-90100|Maßschneidermeister/Maßschneidermeisterin/Bachelor Professional im Maßschneider-Handwerk|
HA 42203-91000|Umwelttechnik (grundständig)|
HA 42313-91100|Geoökologie (grundständig)|
HA 42313-91200|Umweltwissenschaft (grundständig)|
HA 43103-91800|Informatik (grundständig)|
HA 43103-91900|Rechnergestützte Naturwissenschaft, Computational Science (grundständig)|
HA 43103-96900|Datenwissenschaft, Data Science (grundständig)|
HA 43103-99900|Künstliche Intelligenz (grundständig)|
HA 43113-93500|Informationsmanagement (grundständig)|
HA 43113-93600|Internetbasierte Systeme, E-Services (grundständig)|
HA 43113-93700|Umweltinformatik (grundständig)|
HA 43113-93800|Wirtschaftsinformatik (grundständig)|
HA 43113-93900|Verwaltungsinformatik (grundständig)|
HA 43123-90600|Ingenieurinformatik, Computational Engineering (grundständig)|
HA 43123-90700|Technische Informatik (grundständig)|
HA 43134-91500|Bioinformatik (grundständig)|
HA 43134-91700|Medizinische Informatik (grundständig)|
HA 43144-90800|Geoinformatik (grundständig)|
HA 43153-91300|Medieninformatik (grundständig)|
HA 43383-90100|IT-Sicherheit (grundständig)|
HA 43394-91400|IT-Management (grundständig)|
HA 43413-90500|Softwaretechnik (grundständig)|
HA 51133-90500|Schiffsbetriebstechnik (grundständig)|
HA 51503-90300|Verkehrsingenieurwesen (grundständig)|
HA 51593-90600|Schiffs-, Reedereimanagement, Hafenwirtschaft (grundständig)|
HA 51613-90400|Verkehrsbetriebswirtschaft (grundständig)|
HA 51613-91600|Luftverkehrsmanagement (grundständig)|
HA 51623-92100|Logistik, Supply-Chain-Management (grundständig)|
HA 52413-91900|Nautik (grundständig)|
HA 53123-90400|Sicherheitstechnik (grundständig)|
HA 53183-90200|Sicherheitsmanagement (grundständig)|
HA 53183-91900|Rettungsingenieurwesen (grundständig)|
HA 61123-91400|Technischer Vertrieb (grundständig)|
HA 61203-90800|Handelsbetriebswirtschaft (grundständig)|
HA 61283-91900|Automobilwirtschaft, Automotive Management (grundständig)|
HA 61313-91200|Immobilienwirtschaft (grundständig)|
HA 61323-90500|Facility-Management, Technisches Gebäudemanagement (grundständig)|
HA 63113-91500|Tourismusmanagement (grundständig)|
HA 63123-90600|Sportmanagement, -ökonomie (grundständig)|
HA 63213-90700|Hotelmanagement (grundständig)|
HA 63403-91200|Kulturmanagement (grundständig)|
HA 63403-91300|Event-Management (grundständig)|
HA 71303-96300|Betriebswirtschaftslehre, Business Administration (grundständig)|
HA 71303-96400|Handwerksmanagement (grundständig)|
HA 71303-96500|Industriebetriebswirtschaft (grundständig)|
HA 71303-96600|Internationale Wirtschaft (grundständig)|
HA 71303-96700|Unternehmensführung, Management (grundständig)|
HA 71314-92400|Coaching, Beratung, Supervision (grundständig)|
HA 71324-90100|Unternehmensberatung (grundständig)|
HA 71333-90400|Regionalmanagement (grundständig)|
HA 71383-92100|Energie-, Ressourcenmanagement (grundständig)|
HA 71383-94800|Nachhaltigkeitsmanagement (grundständig)|
HA 71423-90600|Dolmetschen (grundständig)|
HA 71423-90700|Gebärdensprachdolmetschen (grundständig)|
HA 71423-93100|Übersetzen (grundständig)|
HA 71513-90700|Personalmanagement, -dienstleistung (grundständig)|
HA 71523-90600|Arbeitsmarktmanagement (grundständig)|
HA 71523-90800|Beratung für Bildung, Beruf und Beschäftigung (grundständig)|
HA 72123-91100|Bank, Finanzdienstleistungen (grundständig)|
HA 72133-90900|Versicherungsbetriebswirtschaft (grundständig)|
HA 72213-91100|Finanz- und Rechnungswesen, Controlling (grundständig)|
B 26252-91100|Industrieelektriker/Industrieelektrikerin - Betriebstechnik|
B 26252-91400|Elektroanlagenmonteur/Elektroanlagenmonteurin|
B 26252-91700|Elektroniker/Elektronikerin für Betriebstechnik|
B 26302-90100|Staatlich geprüfter Elektrotechnischer Assistent/Staatlich geprüfte Elektrotechnische Assistentin|
B 26302-90400|Industrieelektriker/Industrieelektrikerin - Geräte und Systeme|
B 26302-90600|Elektroniker/Elektronikerin für Geräte und Systeme|
B 26312-90400|Fachpraktiker/Fachpraktikerin für elektronische Geräte und Systeme (§66 BBiG/§42r HwO)|
B 26312-91300|Informations- und Telekommunikationssystem-Elektroniker/Informations- und Telekommunikationssystem-Elektronikerin|
B 26312-95400|Fachpraktiker/Fachpraktikerin für IT Systemelektronik (§66 BBiG/§42r HwO)|
B 26312-95800|Elektroniker/Elektronikerin für Informations- und Systemtechnik|
B 26312-96000|Informationselektroniker/Informationselektronikerin|
B 26322-90000|Mikrotechnologe/Mikrotechnologin|
B 26332-90200|Fluggerätelektroniker/Fluggerätelektronikerin|
B 27212-90900|Fachpraktiker/Fachpraktikerin für Technisches Produktdesign (§66 BBiG/§42r HwO)|
B 27212-91200|Bauzeichner/Bauzeichnerin|
B 27212-92500|Technischer Produktdesigner/Technische Produktdesignerin Fachrichtung Maschinen- und Anlagenkonstruktion|
B 27212-92600|Technischer Systemplaner/Technische Systemplanerin Fachrichtung Stahl- und Metallbautechnik|
B 27212-92800|Technischer Systemplaner/Technische Systemplanerin Fachrichtung Elektrotechnische Systeme|
B 27212-93000|Technischer Produktdesigner/Technische Produktdesignerin Fachrichtung Produktgestaltung und -konstruktion|
B 27212-93100|Technischer Systemplaner/Technische Systemplanerin Fachrichtung Versorgungs- und Ausrüstungstechnik|
B 27212-93200|Bautechnischer Konstrukteur/Bautechnische Konstrukteurin Fachrichtung Architektur|
B 27212-93300|Bautechnischer Konstrukteur/Bautechnische Konstrukteurin Fachrichtung Tief-, Verkehrswege- und Landschaftsbau|
B 27212-93400|Bautechnischer Konstrukteur/Bautechnische Konstrukteurin Fachrichtung Ingenieurbau|
B 27232-90200|Biologiemodellmacher/Biologiemodellmacherin|
B 27232-91100|Technischer Modellbauer/Technische Modellbauerin Fachrichtung Anschauung|
B 27232-91200|Technischer Modellbauer/Technische Modellbauerin Fachrichtung Gießerei|
B 27232-91400|Technischer Modellbauer/Technische Modellbauerin Fachrichtung Karosserie und Produktion|
B 27302-90200|Produktionstechnologe/Produktionstechnologin|
B 28102-90400|Produktionsmechaniker/Produktionsmechanikerin - Textil|
B 28102-90800|Maschinen- und Anlagenführer/Maschinen- und Anlagenführerin Schwerpunkt Textiltechnik|
B 28112-90800|Produktgestalter/Produktgestalterin - Textil|
B 28112-91900|Textilgestalter/Textilgestalterin im Handwerk Fachrichtung Sticken|
B 28122-95600|Produktprüfer/Produktprüferin - Textil|
B 28122-95700|Textilgestalter/Textilgestalterin im Handwerk Fachrichtung Posamentieren|
B 28122-95800|Textilgestalter/Textilgestalterin im Handwerk Fachrichtung Weben|
B 28122-96000|Textilgestalter/Textilgestalterin im Handwerk Fachrichtung Stricken|
B 28122-96100|Textilgestalter/Textilgestalterin im Handwerk Fachrichtung Filzen|
B 28122-96200|Textilgestalter/Textilgestalterin im Handwerk Fachrichtung Klöppeln|
B 28132-90200|Seiler/Seilerin|
B 28142-91400|Produktveredler/Produktveredlerin - Textil|
B 28142-91500|Maschinen- und Anlagenführer/Maschinen- und Anlagenführerin Schwerpunkt Textilveredelung|
B 28212-90200|Staatlich geprüfter Modedesigner/Staatlich geprüfte Modedesignerin|
B 28222-90500|Fachpraktiker/Fachpraktikerin für Näherei und Schneiderei (§66 BBiG/§42r HwO)|
B 28222-91400|Modist/Modistin|
B 28222-91800|Staatlich geprüfter Bekleidungstechnischer Assistent/Staatlich geprüfte Bekleidungstechnische Assistentin|
B 28222-92200|Maßschneider/Maßschneiderin|
B 28222-92300|Änderungsschneider/Änderungsschneiderin|
B 28222-93500|Textil- und Modenäher/Textil- und Modenäherin|
B 28222-93600|Textil- und Modeschneider/Textil- und Modeschneiderin|
B 28232-90100|Segelmacher/Segelmacherin|
B 28232-90200|Technischer Konfektionär/Technische Konfektionärin|
D 28293-90200|Modistenmeister/Modistenmeisterin/Bachelor Professional im Modisten-Handwerk|
D 28293-90300|Segelmachermeister/Segelmachermeisterin/Bachelor Professional im Segelmacher-Handwerk|
D 28293-90500|Industriemeister/Industriemeisterin Fachrichtung Polsterei/Polstermöbel|
D 28293-91600|Industriemeister/Industriemeisterin Fachrichtung Fahrzeuginterieur-Mechanik/Bachelor Professional für Fahrzeuginterieur-Mechanik|
D 28333-90500|Staatlich geprüfter Techniker/Staatlich geprüfte Technikerin Fachrichtung Schuhtechnik/Bachelor Professional in Technik|
D 28393-90000|Schuhmachermeister/Schuhmachermeisterin/Bachelor Professional im Schuhmacher-Handwerk|
D 28393-90100|Orthopädieschuhmachermeister/Orthopädieschuhmachermeisterin/Bachelor Professional im Orthopädieschuhmacher-Handwerk|
D 28393-90200|Sattler- und Feintäschnermeister/Sattler- und Feintäschnermeisterin/Bachelor Professional im Sattler- und Feintäschner-Handwerk|
D 28393-90300|Kürschnermeister/Kürschnermeisterin/Bachelor Professional im Kürschner-Handwerk|
D 28393-90400|Industriemeister/Industriemeisterin Fachrichtung Schuhfertigung|
D 29103-90100|Staatlich geprüfter Brau- und Getränketechnologe/Staatlich geprüfte Brau- und Getränketechnologin/Bachelor Professional in Technik|
D 29132-90400|Staatlich geprüfte Fachkraft für Brennereiwesen|
D 29193-90000|Weinküfermeister/Weinküfermeisterin/Bachelor Professional im Weinküfer-Handwerk|
D 29193-90100|Brauer- und Mälzermeister/Brauer- und Mälzermeisterin/Bachelor Professional im Brauer- und Mälzer-Handwerk|
D 29193-90200|Landwirtschaftlicher Brennmeister/Landwirtschaftliche Brennmeisterin|
D 29193-90300|Geprüfter Destillateurmeister/Geprüfte Destillateurmeisterin|
D 29193-90400|Getränkebetriebsmeister/Getränkebetriebsmeisterin|
D 29193-90600|Betriebsbraumeister/Betriebsbraumeisterin|
D 29193-90700|Kellermeister/Kellermeisterin|
D 29193-90800|Industriemeister/Industriemeisterin Fachrichtung Fruchtsaft und Getränke|
D 29203-90100|Staatlich geprüfter Techniker/Staatlich geprüfte Technikerin Fachrichtung Lebensmitteltechnik Schwerpunkt Lebensmittelverarbeitungstechnik/Bachelor Professional in Technik|
D 29203-90500|Staatlich geprüfter Techniker/Staatlich geprüfte Technikerin Fachrichtung Lebensmitteltechnik Schwerpunkt Feinkost und Fertiggerichte/Bachelor Professional in Technik|
D 29203-90900|Staatlich geprüfter Techniker/Staatlich geprüfte Technikerin Fachrichtung Lebensmitteltechnik (ohne Schwerpunkt)/Bachelor Professional in Technik|
D 29203-93400|Staatlich geprüfter Techniker/Staatlich geprüfte Technikerin Fachrichtung Lebensmitteltechnik Schwerpunkt Produktentwicklung und Qualitätsmanagement/Bachelor Professional in Technik|
D 29223-90000|Staatlich geprüfter Techniker/Staatlich geprüfte Technikerin Fachrichtung Lebensmitteltechnik Schwerpunkt Bäckereitechnik/Bachelor Professional in Technik|
D 29233-90000|Staatlich geprüfter Techniker/Staatlich geprüfte Technikerin Fachrichtung Lebensmitteltechnik Schwerpunkt Fleischereitechnik/Bachelor Professional in Technik|
D 29253-90000|Staatlich geprüfter Wirtschafter/Staatlich geprüfte Wirtschafterin Fachrichtung Milchwirtschaft und Molkereiwesen/Bachelor Professional in Agrarwirtschaft|
D 29253-90100|Staatlich geprüfter Techniker/Staatlich geprüfte Technikerin Fachrichtung Milchwirtschaft und Molkereiwesen/Bachelor Professional in Technik|
D 29293-90000|Bäckermeister/Bäckermeisterin/Bachelor Professional im Bäcker-Handwerk|
D 29293-90100|Konditormeister/Konditormeisterin/Bachelor Professional. im Konditor-Handwerk|
D 29293-90200|Fleischermeister/Fleischermeisterin/Bachelor Professional im Fleischer-Handwerk|
D 29293-90300|Molkereimeister/Molkereimeisterin - Bachelor Professional in Milchtechnologie|
D 29293-90400|Müllermeister/Müllermeisterin/B. Prof. im Müller-Handwerk|
D 29293-90500|Industriemeister/Industriemeisterin Fachrichtung Lebensmittel|
D 29293-90600|Industriemeister/Industriemeisterin Fachrichtung Süßwaren|
D 29382-90000|Diätkoch/Diätköchin|
D 29393-90000|Geprüfter Küchenmeister/Geprüfte Küchenmeisterin|
HA 72303-90800|Steuern, Prüfungswesen (grundständig)|
HA 73104-90600|Rechtswissenschaft (Erste juristische Prüfung)|
HA 73104-90800|Rechtswissenschaft (grundständig außer Erste juristische Prüfung)|
HA 73183-90500|Öffentliches Recht (grundständig)|
HA 73183-90600|Wirtschaftsrecht (grundständig)|
HA 73203-92000|Staats-, Verwaltungswissenschaft (grundständig)|
HA 73203-92100|Verwaltungsmanagement, Public Management (grundständig)|
HA 73213-91100|Sozialversicherung (grundständig)|
HA 73223-91900|Sozialmanagement (grundständig)|
HA 73313-90200|Archivwissenschaft (grundständig)|
HA 73323-90400|Bibliotheks-, Informationswissenschaft (grundständig)|
HA 73323-90500|Buchwissenschaft (grundständig)|
HA 81113-90500|Dentalhygiene (grundständig)|
HA 81313-92000|Pflegepraxis (grundständig)|
HA 81333-90000|Medizinische Assistenz (grundständig)|
HA 81343-90000|Sanitäts-, Rettungswesen (grundständig)|
HA 81353-90200|Hebammenkunde (grundständig)|
HA 81393-90500|Pflegemanagement, -wissenschaft (grundständig)|
HA 81404-90300|Humanmedizin (grundständig)|
HA 81474-90600|Zahnmedizin (grundständig)|
HA 81504-90500|Tiermedizin (grundständig)|
HA 81614-90700|Kognitionswissenschaft (grundständig)|
HA 81614-90900|Kommunikationspsychologie (grundständig)|
HA 81614-91100|Pädagogische Psychologie (grundständig)|
HA 81614-91400|Wirtschaftspsychologie (grundständig)|
HA 81623-90300|Gesundheits-, Rehabilitationspsychologie (grundständig)|
HA 81623-90400|Psychologie (grundständig)|
HA 81634-94000|Psychotherapie (grundständig)|
HA 81713-90800|Physiotherapie (grundständig)|
HA 81723-90500|Ergotherapie (grundständig)|
HA 81733-90600|Logopädie, Sprachtherapie (grundständig)|
HA 81743-90200|Kunsttherapie (grundständig)|
HA 81743-90300|Musiktherapie (grundständig)|
HA 81753-90100|Komplementärmedizin (grundständig)|
HA 81783-91100|Gesundheitssport (grundständig)|
HA 81783-93100|Therapiewissenschaft (grundständig)|
HA 81804-90500|Pharmazie (grundständig außer Staatsexamen)|
HA 81804-90600|Pharmazie (Staatsexamen)|
HA 81883-90100|Klinische Forschung, Arzneimittelerprobung, -zulassung (grundständig)|
HA 82213-91200|Gesundheitsförderung, -pädagogik (grundständig)|
HA 82213-91300|Gesundheitsmanagement, -ökonomie (grundständig)|
HA 82213-91400|Gesundheitswissenschaft, Public Health (grundständig)|
HA 82283-90200|Ernährungswissenschaft, Ökotrophologie (grundständig)|
HA 82343-90200|Maskenbild (grundständig)|
HA 82503-90600|Medizinische Technik (grundständig)|
HA 82513-90000|Orthopädie-, Rehatechnik (grundständig)|
HA 82523-90500|Augenoptik, Optometrie (grundständig)|
HA 82533-90000|Hörtechnik, Audiologie (grundständig)|
HA 83123-91400|Soziale Arbeit (grundständig)|
HA 83133-90800|Heilpädagogik (grundständig)|
HA 83133-90900|Rehabilitations-, Sonderpädagogik (grundständig)|
HA 83314-91300|Theologie - Evangelische Theologie (grundständig außer kirchliche Abschlüsse)|
HA 83314-91500|Theologie - Freikirchen (grundständig)|
HA 83314-91700|Theologie - Islamische Theologie (grundständig)|
HA 83314-92000|Theologie - Katholische Theologie (grundständig außer kirchliche Abschlüsse)|
HA 83314-92200|Theologie - Orthodoxe Theologie (grundständig)|
HA 83314-92300|Theologie - Evangelische Theologie (kirchlicher Abschluss/Magister Theologiae)|
HA 83314-92400|Theologie - Katholische Theologie (kirchlicher Abschluss/Magister Theologiae)|
HA 83314-97700|Theologie - Jüdische Theologie (grundständig)|
B 28232-90300|Polster- und Dekorationsnäher/Polster- und Dekorationsnäherin|
B 28242-90000|Polsterer/Polsterin|
B 28242-90800|Fahrzeuginterieur-Mechaniker/Fahrzeuginterieur-Mechanikerin|
B 28312-90400|Fachkraft für Lederherstellung und Gerbereitechnik|
B 28322-90900|Sattler/Sattlerin Fachrichtung Feintäschnerei|
B 28322-91000|Sattler/Sattlerin Fachrichtung Reitsportsattlerei|
B 28322-91100|Sattler/Sattlerin Fachrichtung Fahrzeugsattlerei|
B 28322-91300|Fachkraft für Lederverarbeitung|
B 28332-90300|Orthopädieschuhmacher/Orthopädieschuhmacherin|
B 28332-90400|Schuhfertiger/Schuhfertigerin|
B 28332-90700|Schäftemacher/Schäftemacherin (§66 BBiG/§42r HwO)|
B 28332-91100|Maßschuhmacher/Maßschuhmacherin Fachrichtung Maßschuhe|
B 28332-91200|Maßschuhmacher/Maßschuhmacherin Fachrichtung Schaftbau|
B 28342-90000|Pelzveredler/Pelzveredlerin|
B 28342-90200|Kürschner/Kürschnerin|
B 29112-90000|Brauer und Mälzer/Brauerin und Mälzerin|
B 29122-90100|Weintechnologe/Weintechnologin|
B 29132-90000|Brenner/Brennerin|
B 29132-90100|Destillateur/Destillateurin|
B 29142-90000|Fachkraft für Fruchtsafttechnik|
B 29202-90000|Fachkraft für Lebensmitteltechnik|
B 29202-90100|Lebensmitteltechnischer Assistent/Lebensmitteltechnische Assistentin|
B 29202-90300|Maschinen- und Anlagenführer/Maschinen- und Anlagenführerin Schwerpunkt Lebensmitteltechnik|
B 29212-90700|Verfahrenstechnologe/Verfahrenstechnologin - Mühlen- und Getreidewirtschaft - Müllerei|
B 29212-90900|Verfahrenstechnologe/Verfahrenstechnologin - Mühlen- und Getreidewirtschaft - Agrarlager|
B 29222-90000|Bäcker/Bäckerin|
B 29222-90100|Fachpraktiker/Fachpraktikerin für Bäcker (§66 BBiG/§42r HwO)|
B 29222-90400|Konditor/Konditorin|
B 29222-90900|Fachpraktiker/Fachpraktikerin für Konditor (§66 BBiG/§42r HwO)|
B 29232-90100|Fachpraktiker/Fachpraktikerin für Fleischer (§66 BBiG/§42r HWO)|
B 29232-90500|Fleischer/Fleischerin|
B 29252-90400|Milchtechnologe/Milchtechnologin|
B 29262-90700|Süßwarentechnologe/Süßwarentechnologin|
B 29302-90000|Koch/Köchin|
B 29302-90100|Fachpraktiker/Fachpraktikerin Küche (Beikoch/Beiköchin) (§66 BBiG/§42r HwO)|
B 29302-90500|Fachkraft Küche|
B 31102-90000|Staatlich geprüfter Bautechnischer Assistent/Staatlich geprüfte Bautechnische Assistentin|
B 31132-90000|Fachkraft für Straßen- und Verkehrstechnik|
B 31142-90100|Fachkraft für Wasserwirtschaft|
B 31212-90900|Vermessungstechniker/Vermessungstechnikerin Fachrichtung Bergvermessung|
B 31212-91000|Vermessungstechniker/Vermessungstechnikerin Fachrichtung Vermessung|
B 31222-90300|Geomatiker/Geomatikerin|
B 32102-90400|Fachpraktiker/Fachpraktikerin für Hochbaufacharbeiter (§66 BBiG/§42r HwO)|
B 32112-90000|Beton- und Stahlbetonbauer/Beton- und Stahlbetonbauerin|
B 32112-91000|Hochbaufacharbeiter/Hochbaufacharbeiterin Schwerpunkt Beton- und Stahlbetonarbeiten|
B 32122-90000|Maurer/Maurerin|
B 32122-90700|Hochbaufacharbeiter/Hochbaufacharbeiterin Schwerpunkt Maurerarbeiten|
B 32132-90000|Feuerungs- und Schornsteinbauer/Feuerungs- und Schornsteinbauerin|
B 32132-90400|Hochbaufacharbeiter/Hochbaufacharbeiterin Schwerpunkt Feuerungs- und Schornsteinbauarbeiten|
B 32142-90400|Dachdecker/Dachdeckerin|
B 32142-90500|Fachpraktiker/Fachpraktikerin für Dachdecker (§66 BBiG/§42r HwO)|
B 32152-90000|Fassadenmonteur/Fassadenmonteurin|
B 32162-90000|Gerüstbauer/Gerüstbauerin|
B 32172-90000|Bauwerksmechaniker/Bauwerksmechanikerin für Abbruch und Betontrenntechnik|
B 32172-90100|Hochbaufacharbeiter/Hochbaufacharbeiterin Schwerpunkt Abbruch- und Betontrenntechnikarbeiten|
B 32202-90200|Fachpraktiker/Fachpraktikerin für Tiefbaufacharbeiter (§66 BBiG/§42r HwO)|
B 32202-90400|Spezialtiefbauer/Spezialtiefbauerin|
B 32222-90000|Straßenbauer/Straßenbauerin|
B 32222-90200|Asphaltbauer/Asphaltbauerin|
